Entity	Annotation	Status	Provenance	link
http://dbpedia.org/resource/Acimetten				=hyperlink("http://dbpedia.org/resource/Acimetten")
http://dbpedia.org/resource/Acisal				=hyperlink("http://dbpedia.org/resource/Acisal")
http://dbpedia.org/resource/Acylpyrin				=hyperlink("http://dbpedia.org/resource/Acylpyrin")
http://dbpedia.org/resource/Adiro				=hyperlink("http://dbpedia.org/resource/Adiro")
http://dbpedia.org/resource/Aggrenox				=hyperlink("http://dbpedia.org/resource/Aggrenox")
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000041641a				=hyperlink("http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000041641a")
http://dbpedia.org/resource/Andol				=hyperlink("http://dbpedia.org/resource/Andol")
http://dbpedia.org/resource/Asagran				=hyperlink("http://dbpedia.org/resource/Asagran")
http://dbpedia.org/resource/Asatard				=hyperlink("http://dbpedia.org/resource/Asatard")
http://dbpedia.org/resource/Ascoden-30				=hyperlink("http://dbpedia.org/resource/Ascoden-30")
http://dbpedia.org/resource/Aspalon				=hyperlink("http://dbpedia.org/resource/Aspalon")
http://dbpedia.org/resource/Asparin				=hyperlink("http://dbpedia.org/resource/Asparin")
http://dbpedia.org/resource/Aspec				=hyperlink("http://dbpedia.org/resource/Aspec")
http://dbpedia.org/resource/Asperin				=hyperlink("http://dbpedia.org/resource/Asperin")
http://dbpedia.org/resource/Aspirdrops				=hyperlink("http://dbpedia.org/resource/Aspirdrops")
http://mpii.de/yago/resource/Aspirin				=hyperlink("http://mpii.de/yago/resource/Aspirin")
http://rdf.freebase.com/ns/m/0qkc				=hyperlink("http://rdf.freebase.com/ns/m/0qkc")
http://sah.dbpedia.org/resource/Ацетилсалициловай_кислота				=hyperlink("http://sah.dbpedia.org/resource/Ацетилсалициловай_кислота")
http://sco.dbpedia.org/resource/Aspirin				=hyperlink("http://sco.dbpedia.org/resource/Aspirin")
http://sw.opencyc.org/2008/06/10/concept/Mx4rvVijUJwpEbGdrcN5Y29ycA				=hyperlink("http://sw.opencyc.org/2008/06/10/concept/Mx4rvVijUJwpEbGdrcN5Y29ycA")
http://sw.opencyc.org/2008/06/10/concept/Mx4rwP35PJwpEbGdrcN5Y29ycA				=hyperlink("http://sw.opencyc.org/2008/06/10/concept/Mx4rwP35PJwpEbGdrcN5Y29ycA")
http://sw.opencyc.org/concept/Mx4rvVijUJwpEbGdrcN5Y29ycA				=hyperlink("http://sw.opencyc.org/concept/Mx4rvVijUJwpEbGdrcN5Y29ycA")
http://sw.opencyc.org/concept/Mx4rwP35PJwpEbGdrcN5Y29ycA				=hyperlink("http://sw.opencyc.org/concept/Mx4rwP35PJwpEbGdrcN5Y29ycA")
http://te.dbpedia.org/resource/ఆస్పిరిన్				=hyperlink("http://te.dbpedia.org/resource/ఆస్పిరిన్")
http://wikidata.dbpedia.org/resource/Q18216				=hyperlink("http://wikidata.dbpedia.org/resource/Q18216")
http://wikidata.org/entity/Q18216				=hyperlink("http://wikidata.org/entity/Q18216")
http://www4.wiwiss.fu-berlin.de/dailymed/resource/ingredient/aspirin				=hyperlink("http://www4.wiwiss.fu-berlin.de/dailymed/resource/ingredient/aspirin")
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Aspirin				=hyperlink("http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Aspirin")
http://dbpedia.org/resource/Aspirin_overdose				=hyperlink("http://dbpedia.org/resource/Aspirin_overdose")
http://dbpedia.org/resource/Aspirin_poisoning				=hyperlink("http://dbpedia.org/resource/Aspirin_poisoning")
http://he.dbpedia.org/resource/הרעלת_אספירין				=hyperlink("http://he.dbpedia.org/resource/הרעלת_אספירין")
http://mpii.de/yago/resource/Aspirin_poisoning				=hyperlink("http://mpii.de/yago/resource/Aspirin_poisoning")
http://rdf.freebase.com/ns/m/06zm69n				=hyperlink("http://rdf.freebase.com/ns/m/06zm69n")
http://wikidata.dbpedia.org/resource/Q4808101				=hyperlink("http://wikidata.dbpedia.org/resource/Q4808101")
http://wikidata.org/entity/Q4808101				=hyperlink("http://wikidata.org/entity/Q4808101")
http://www.wikidata.org/entity/Q4808101				=hyperlink("http://www.wikidata.org/entity/Q4808101")
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Aspirin_poisoning				=hyperlink("http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Aspirin_poisoning")
http://yago-knowledge.org/resource/Aspirin_poisoning				=hyperlink("http://yago-knowledge.org/resource/Aspirin_poisoning")
http://dbpedia.org/resource/Aspirin_synthesis				=hyperlink("http://dbpedia.org/resource/Aspirin_synthesis")
http://dbpedia.org/resource/Aspirin_toxicity				=hyperlink("http://dbpedia.org/resource/Aspirin_toxicity")
http://dbpedia.org/resource/Aspirine				=hyperlink("http://dbpedia.org/resource/Aspirine")
http://dbpedia.org/resource/Asprin				=hyperlink("http://dbpedia.org/resource/Asprin")
http://dbpedia.org/resource/Aspro				=hyperlink("http://dbpedia.org/resource/Aspro")
http://it.dbpedia.org/resource/Aspro				=hyperlink("http://it.dbpedia.org/resource/Aspro")
http://pl.dbpedia.org/resource/Aspro				=hyperlink("http://pl.dbpedia.org/resource/Aspro")
http://wikidata.dbpedia.org/resource/Q3625343				=hyperlink("http://wikidata.dbpedia.org/resource/Q3625343")
http://wikidata.org/entity/Q3625343				=hyperlink("http://wikidata.org/entity/Q3625343")
http://www.wikidata.org/entity/Q3625343				=hyperlink("http://www.wikidata.org/entity/Q3625343")
http://dbpedia.org/resource/Asteric				=hyperlink("http://dbpedia.org/resource/Asteric")
http://dbpedia.org/resource/Baby_aspirin				=hyperlink("http://dbpedia.org/resource/Baby_aspirin")
http://dbpedia.org/resource/Benaspir				=hyperlink("http://dbpedia.org/resource/Benaspir")
http://dbpedia.org/resource/Bi-prin				=hyperlink("http://dbpedia.org/resource/Bi-prin")
http://dbpedia.org/resource/Bialpirina				=hyperlink("http://dbpedia.org/resource/Bialpirina")
http://dbpedia.org/resource/Bialpirinia				=hyperlink("http://dbpedia.org/resource/Bialpirinia")
http://dbpedia.org/resource/Bufferin				=hyperlink("http://dbpedia.org/resource/Bufferin")
http://dbpedia.org/resource/C24H40N8O4				=hyperlink("http://dbpedia.org/resource/C24H40N8O4")
http://dbpedia.org/resource/Calcium_acetylsalicylate				=hyperlink("http://dbpedia.org/resource/Calcium_acetylsalicylate")
http://dbpedia.org/resource/Caprin				=hyperlink("http://dbpedia.org/resource/Caprin")
http://dbpedia.org/resource/Cemirit				=hyperlink("http://dbpedia.org/resource/Cemirit")
http://dbpedia.org/resource/Claradin				=hyperlink("http://dbpedia.org/resource/Claradin")
http://dbpedia.org/resource/Clariprin				=hyperlink("http://dbpedia.org/resource/Clariprin")
http://dbpedia.org/resource/Colfarit				=hyperlink("http://dbpedia.org/resource/Colfarit")
http://dbpedia.org/resource/Contrheuma_retard				=hyperlink("http://dbpedia.org/resource/Contrheuma_retard")
http://dbpedia.org/resource/Decaten				=hyperlink("http://dbpedia.org/resource/Decaten")
http://dbpedia.org/resource/Delgesic				=hyperlink("http://dbpedia.org/resource/Delgesic")
http://dbpedia.org/resource/Dipyramidol				=hyperlink("http://dbpedia.org/resource/Dipyramidol")
http://de.dbpedia.org/resource/Dipyridamol				=hyperlink("http://de.dbpedia.org/resource/Dipyridamol")
http://fa.dbpedia.org/resource/دی_پیریدامول				=hyperlink("http://fa.dbpedia.org/resource/دی_پیریدامول")
http://he.dbpedia.org/resource/דיפירידאמול				=hyperlink("http://he.dbpedia.org/resource/דיפירידאמול")
http://hu.dbpedia.org/resource/Dipyridamole				=hyperlink("http://hu.dbpedia.org/resource/Dipyridamole")
http://it.dbpedia.org/resource/Dipiridamolo				=hyperlink("http://it.dbpedia.org/resource/Dipiridamolo")
http://mpii.de/yago/resource/Dipyridamole				=hyperlink("http://mpii.de/yago/resource/Dipyridamole")
http://nl.dbpedia.org/resource/Dipyridamol				=hyperlink("http://nl.dbpedia.org/resource/Dipyridamol")
http://pl.dbpedia.org/resource/Dipirydamol				=hyperlink("http://pl.dbpedia.org/resource/Dipirydamol")
http://pt.dbpedia.org/resource/Dipiridamol				=hyperlink("http://pt.dbpedia.org/resource/Dipiridamol")
http://rdf.freebase.com/ns/m.042t0v				=hyperlink("http://rdf.freebase.com/ns/m.042t0v")
http://rdf.freebase.com/ns/m/042t0v				=hyperlink("http://rdf.freebase.com/ns/m/042t0v")
http://sh.dbpedia.org/resource/Dipiridamol				=hyperlink("http://sh.dbpedia.org/resource/Dipiridamol")
http://sr.dbpedia.org/resource/Dipiridamol				=hyperlink("http://sr.dbpedia.org/resource/Dipiridamol")
http://wikidata.dbpedia.org/resource/Q419374				=hyperlink("http://wikidata.dbpedia.org/resource/Q419374")
http://wikidata.org/entity/Q419374				=hyperlink("http://wikidata.org/entity/Q419374")
http://www.wikidata.org/entity/Q419374				=hyperlink("http://www.wikidata.org/entity/Q419374")
http://www4.wiwiss.fu-berlin.de/dailymed/resource/ingredient/dipyridamole				=hyperlink("http://www4.wiwiss.fu-berlin.de/dailymed/resource/ingredient/dipyridamole")
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Dipyridamole				=hyperlink("http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Dipyridamole")
http://www4.wiwiss.fu-berlin.de/sider/resource/drugs/3108				=hyperlink("http://www4.wiwiss.fu-berlin.de/sider/resource/drugs/3108")
http://yago-knowledge.org/resource/Dipyridamole				=hyperlink("http://yago-knowledge.org/resource/Dipyridamole")
http://zh.dbpedia.org/resource/双嘧达莫				=hyperlink("http://zh.dbpedia.org/resource/双嘧达莫")
http://dbpedia.org/resource/Dolean_pH_8				=hyperlink("http://dbpedia.org/resource/Dolean_pH_8")
http://dbpedia.org/resource/Easprin				=hyperlink("http://dbpedia.org/resource/Easprin")
http://dbpedia.org/resource/Ecolen				=hyperlink("http://dbpedia.org/resource/Ecolen")
http://dbpedia.org/resource/Ecotrin				=hyperlink("http://dbpedia.org/resource/Ecotrin")
http://dbpedia.org/resource/Empirin				=hyperlink("http://dbpedia.org/resource/Empirin")
http://dbpedia.org/resource/Endydol				=hyperlink("http://dbpedia.org/resource/Endydol")
http://dbpedia.org/resource/Entericin				=hyperlink("http://dbpedia.org/resource/Entericin")
http://dbpedia.org/resource/Enterophen				=hyperlink("http://dbpedia.org/resource/Enterophen")
http://dbpedia.org/resource/Enterosarein				=hyperlink("http://dbpedia.org/resource/Enterosarein")
http://dbpedia.org/resource/Enterosarine				=hyperlink("http://dbpedia.org/resource/Enterosarine")
http://dbpedia.org/resource/Entrophen				=hyperlink("http://dbpedia.org/resource/Entrophen")
http://dbpedia.org/resource/Extren				=hyperlink("http://dbpedia.org/resource/Extren")
http://dbpedia.org/resource/Globentyl				=hyperlink("http://dbpedia.org/resource/Globentyl")
http://dbpedia.org/resource/Globoid				=hyperlink("http://dbpedia.org/resource/Globoid")
http://wikidata.dbpedia.org/resource/Q15946107				=hyperlink("http://wikidata.dbpedia.org/resource/Q15946107")
http://wikidata.org/entity/Q15946107				=hyperlink("http://wikidata.org/entity/Q15946107")
http://dbpedia.org/resource/Idragin				=hyperlink("http://dbpedia.org/resource/Idragin")
http://dbpedia.org/resource/Junior_aspirin				=hyperlink("http://dbpedia.org/resource/Junior_aspirin")
http://dbpedia.org/resource/Levius				=hyperlink("http://dbpedia.org/resource/Levius")
http://dbpedia.org/resource/Measurin				=hyperlink("http://dbpedia.org/resource/Measurin")
http://dbpedia.org/resource/Micristin				=hyperlink("http://dbpedia.org/resource/Micristin")
http://dbpedia.org/resource/Monoacetic_acid_ester_of_salicylic_acid				=hyperlink("http://dbpedia.org/resource/Monoacetic_acid_ester_of_salicylic_acid")
http://dbpedia.org/resource/Myoprin				=hyperlink("http://dbpedia.org/resource/Myoprin")
http://dbpedia.org/resource/Neuronika				=hyperlink("http://dbpedia.org/resource/Neuronika")
http://dbpedia.org/resource/Novid				=hyperlink("http://dbpedia.org/resource/Novid")
http://dbpedia.org/resource/Nu-seals				=hyperlink("http://dbpedia.org/resource/Nu-seals")
http://dbpedia.org/resource/Nu-seals_aspirin				=hyperlink("http://dbpedia.org/resource/Nu-seals_aspirin")
http://dbpedia.org/resource/Persantin				=hyperlink("http://dbpedia.org/resource/Persantin")
http://dbpedia.org/resource/Persantine				=hyperlink("http://dbpedia.org/resource/Persantine")
http://dbpedia.org/resource/Persistin				=hyperlink("http://dbpedia.org/resource/Persistin")
http://dbpedia.org/resource/Pharmacin				=hyperlink("http://dbpedia.org/resource/Pharmacin")
http://dbpedia.org/resource/Pirseal				=hyperlink("http://dbpedia.org/resource/Pirseal")
http://dbpedia.org/resource/Polopiryna				=hyperlink("http://dbpedia.org/resource/Polopiryna")
http://dbpedia.org/resource/Premaspin				=hyperlink("http://dbpedia.org/resource/Premaspin")
http://dbpedia.org/resource/Rheumintabletten				=hyperlink("http://dbpedia.org/resource/Rheumintabletten")
http://dbpedia.org/resource/Rhodine				=hyperlink("http://dbpedia.org/resource/Rhodine")
http://dbpedia.org/resource/Rhonal				=hyperlink("http://dbpedia.org/resource/Rhonal")
http://dbpedia.org/resource/Salicylate_poisoning				=hyperlink("http://dbpedia.org/resource/Salicylate_poisoning")
http://dbpedia.org/resource/Salicylate_toxicity				=hyperlink("http://dbpedia.org/resource/Salicylate_toxicity")
http://dbpedia.org/resource/Salicylism				=hyperlink("http://dbpedia.org/resource/Salicylism")
http://dbpedia.org/resource/Trombyl				=hyperlink("http://dbpedia.org/resource/Trombyl")
http://dbpedia.org/resource/ZORprin				=hyperlink("http://dbpedia.org/resource/ZORprin")
http://de.dbpedia.org/resource/Acetylsalicyls%C3%A4ure				=hyperlink("http://de.dbpedia.org/resource/Acetylsalicyls%C3%A4ure")
http://el.dbpedia.org/resource/%CE%91%CF%83%CF%80%CE%B9%CF%81%CE%AF%CE%BD%CE%B7				=hyperlink("http://el.dbpedia.org/resource/%CE%91%CF%83%CF%80%CE%B9%CF%81%CE%AF%CE%BD%CE%B7")
http://es.dbpedia.org/resource/%C3%81cido_acetilsalic%C3%ADlico				=hyperlink("http://es.dbpedia.org/resource/%C3%81cido_acetilsalic%C3%ADlico")
http://fa.dbpedia.org/resource/%D8%A7%D8%B3%D8%AA%DB%8C%D9%84%E2%80%8C%D8%B3%D8%A7%D9%84%DB%8C%D8%B3%DB%8C%D9%84%DB%8C%DA%A9_%D8%A7%D8%B3%DB%8C%D8%AF				=hyperlink("http://fa.dbpedia.org/resource/%D8%A7%D8%B3%D8%AA%DB%8C%D9%84%E2%80%8C%D8%B3%D8%A7%D9%84%DB%8C%D8%B3%DB%8C%D9%84%DB%8C%DA%A9_%D8%A7%D8%B3%DB%8C%D8%AF")
http://fa.dbpedia.org/resource/%D8%AF%DB%8C_%D9%BE%DB%8C%D8%B1%DB%8C%D8%AF%D8%A7%D9%85%D9%88%D9%84				=hyperlink("http://fa.dbpedia.org/resource/%D8%AF%DB%8C_%D9%BE%DB%8C%D8%B1%DB%8C%D8%AF%D8%A7%D9%85%D9%88%D9%84")
http://fr.dbpedia.org/resource/Acide_ac%C3%A9tylsalicylique				=hyperlink("http://fr.dbpedia.org/resource/Acide_ac%C3%A9tylsalicylique")
http://he.dbpedia.org/resource/%D7%90%D7%A1%D7%A4%D7%99%D7%A8%D7%99%D7%9F				=hyperlink("http://he.dbpedia.org/resource/%D7%90%D7%A1%D7%A4%D7%99%D7%A8%D7%99%D7%9F")
http://he.dbpedia.org/resource/%D7%94%D7%A8%D7%A2%D7%9C%D7%AA_%D7%90%D7%A1%D7%A4%D7%99%D7%A8%D7%99%D7%9F				=hyperlink("http://he.dbpedia.org/resource/%D7%94%D7%A8%D7%A2%D7%9C%D7%AA_%D7%90%D7%A1%D7%A4%D7%99%D7%A8%D7%99%D7%9F")
http://hi.dbpedia.org/resource/%E0%A4%8F%E0%A4%B8%E0%A5%8D%E0%A4%AA%E0%A4%BF%E0%A4%B0%E0%A4%BF%E0%A4%A8				=hyperlink("http://hi.dbpedia.org/resource/%E0%A4%8F%E0%A4%B8%E0%A5%8D%E0%A4%AA%E0%A4%BF%E0%A4%B0%E0%A4%BF%E0%A4%A8")
http://hy.dbpedia.org/resource/%D4%B1%D5%BD%D5%BA%D5%AB%D6%80%D5%AB%D5%B6				=hyperlink("http://hy.dbpedia.org/resource/%D4%B1%D5%BD%D5%BA%D5%AB%D6%80%D5%AB%D5%B6")
http://is.dbpedia.org/resource/Aset%C3%BDlsalis%C3%BDls%C3%BDra				=hyperlink("http://is.dbpedia.org/resource/Aset%C3%BDlsalis%C3%BDls%C3%BDra")
http://ja.dbpedia.org/resource/%E3%82%A2%E3%82%BB%E3%83%81%E3%83%AB%E3%82%B5%E3%83%AA%E3%83%81%E3%83%AB%E9%85%B8				=hyperlink("http://ja.dbpedia.org/resource/%E3%82%A2%E3%82%BB%E3%83%81%E3%83%AB%E3%82%B5%E3%83%AA%E3%83%81%E3%83%AB%E9%85%B8")
http://kk.dbpedia.org/resource/%D0%A1%D0%B0%D0%BB%D0%B8%D1%86%D0%B8%D0%BB%D0%B4%D1%96_%D2%9B%D1%8B%D1%88%D2%9B%D1%8B%D0%BB				=hyperlink("http://kk.dbpedia.org/resource/%D0%A1%D0%B0%D0%BB%D0%B8%D1%86%D0%B8%D0%BB%D0%B4%D1%96_%D2%9B%D1%8B%D1%88%D2%9B%D1%8B%D0%BB")
http://kn.dbpedia.org/resource/%E0%B2%86%E0%B2%B8%E0%B3%8D%E0%B2%AA%E0%B2%BF%E0%B2%B0%E0%B2%BF%E0%B2%A8%E0%B3%8D%E2%80%8C				=hyperlink("http://kn.dbpedia.org/resource/%E0%B2%86%E0%B2%B8%E0%B3%8D%E0%B2%AA%E0%B2%BF%E0%B2%B0%E0%B2%BF%E0%B2%A8%E0%B3%8D%E2%80%8C")
http://ko.dbpedia.org/resource/%EC%95%84%EC%8A%A4%ED%94%BC%EB%A6%B0				=hyperlink("http://ko.dbpedia.org/resource/%EC%95%84%EC%8A%A4%ED%94%BC%EB%A6%B0")
http://ku.dbpedia.org/resource/Asp%C3%AEr%C3%AEn				=hyperlink("http://ku.dbpedia.org/resource/Asp%C3%AEr%C3%AEn")
http://lv.dbpedia.org/resource/Acetilsalicilsk%C4%81be				=hyperlink("http://lv.dbpedia.org/resource/Acetilsalicilsk%C4%81be")
http://mk.dbpedia.org/resource/%D0%90%D1%81%D0%BF%D0%B8%D1%80%D0%B8%D0%BD				=hyperlink("http://mk.dbpedia.org/resource/%D0%90%D1%81%D0%BF%D0%B8%D1%80%D0%B8%D0%BD")
http://ml.dbpedia.org/resource/%E0%B4%86%E0%B4%B8%E0%B5%8D%E0%B4%AA%E0%B4%BF%E0%B4%B0%E0%B4%BF%E0%B5%BB				=hyperlink("http://ml.dbpedia.org/resource/%E0%B4%86%E0%B4%B8%E0%B5%8D%E0%B4%AA%E0%B4%BF%E0%B4%B0%E0%B4%BF%E0%B5%BB")
http://mr.dbpedia.org/resource/%E0%A5%B2%E0%A4%B8%E0%A5%8D%E0%A4%AA%E0%A4%BF%E0%A4%B0%E0%A4%BF%E0%A4%A8				=hyperlink("http://mr.dbpedia.org/resource/%E0%A5%B2%E0%A4%B8%E0%A5%8D%E0%A4%AA%E0%A4%BF%E0%A4%B0%E0%A4%BF%E0%A4%A8")
http://mzn.dbpedia.org/resource/%D8%A2%D8%B3%D9%BE%D8%B1%DB%8C%D9%86				=hyperlink("http://mzn.dbpedia.org/resource/%D8%A2%D8%B3%D9%BE%D8%B1%DB%8C%D9%86")
http://www.wikidata.org/entity/Q11686864				=hyperlink("http://www.wikidata.org/entity/Q11686864")
http://pt.dbpedia.org/resource/%C3%81cido_acetilsalic%C3%ADlico				=hyperlink("http://pt.dbpedia.org/resource/%C3%81cido_acetilsalic%C3%ADlico")
http://ro.dbpedia.org/resource/Aspirin%C4%83				=hyperlink("http://ro.dbpedia.org/resource/Aspirin%C4%83")
http://ru.dbpedia.org/resource/%D0%90%D1%86%D0%B5%D1%82%D0%B8%D0%BB%D1%81%D0%B0%D0%BB%D0%B8%D1%86%D0%B8%D0%BB%D0%BE%D0%B2%D0%B0%D1%8F_%D0%BA%D0%B8%D1%81%D0%BB%D0%BE%D1%82%D0%B0				=hyperlink("http://ru.dbpedia.org/resource/%D0%90%D1%86%D0%B5%D1%82%D0%B8%D0%BB%D1%81%D0%B0%D0%BB%D0%B8%D1%86%D0%B8%D0%BB%D0%BE%D0%B2%D0%B0%D1%8F_%D0%BA%D0%B8%D1%81%D0%BB%D0%BE%D1%82%D0%B0")
http://sk.dbpedia.org/resource/Kyselina_acetylsalicylov%C3%A1				=hyperlink("http://sk.dbpedia.org/resource/Kyselina_acetylsalicylov%C3%A1")
http://sr.dbpedia.org/resource/%D0%90%D1%81%D0%BF%D0%B8%D1%80%D0%B8%D0%BD				=hyperlink("http://sr.dbpedia.org/resource/%D0%90%D1%81%D0%BF%D0%B8%D1%80%D0%B8%D0%BD")
http://sw.cyc.com/concept/Mx4rvVijUJwpEbGdrcN5Y29ycA				=hyperlink("http://sw.cyc.com/concept/Mx4rvVijUJwpEbGdrcN5Y29ycA")
http://sw.cyc.com/concept/Mx4rwP35PJwpEbGdrcN5Y29ycA				=hyperlink("http://sw.cyc.com/concept/Mx4rwP35PJwpEbGdrcN5Y29ycA")
http://umbel.org/umbel/sc/AspirinProduct				=hyperlink("http://umbel.org/umbel/sc/AspirinProduct")
http://umbel.org/umbel/sc/AcetylsalicylicAcid				=hyperlink("http://umbel.org/umbel/sc/AcetylsalicylicAcid")
http://www.w3.org/2006/03/wn/wn20/instances/synset-aspirin-noun-1				=hyperlink("http://www.w3.org/2006/03/wn/wn20/instances/synset-aspirin-noun-1")
http://ta.dbpedia.org/resource/%E0%AE%86%E0%AE%B8%E0%AF%8D%E0%AE%AA%E0%AE%BF%E0%AE%B0%E0%AE%BF%E0%AE%A9%E0%AF%8D				=hyperlink("http://ta.dbpedia.org/resource/%E0%AE%86%E0%AE%B8%E0%AF%8D%E0%AE%AA%E0%AE%BF%E0%AE%B0%E0%AE%BF%E0%AE%A9%E0%AF%8D")
http://th.dbpedia.org/resource/%E0%B9%81%E0%B8%AD%E0%B8%AA%E0%B9%84%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%99				=hyperlink("http://th.dbpedia.org/resource/%E0%B9%81%E0%B8%AD%E0%B8%AA%E0%B9%84%E0%B8%9E%E0%B8%A3%E0%B8%B4%E0%B8%99")
http://uk.dbpedia.org/resource/%D0%90%D1%86%D0%B5%D1%82%D0%B8%D0%BB%D1%81%D0%B0%D0%BB%D1%96%D1%86%D0%B8%D0%BB%D0%BE%D0%B2%D0%B0_%D0%BA%D0%B8%D1%81%D0%BB%D0%BE%D1%82%D0%B0				=hyperlink("http://uk.dbpedia.org/resource/%D0%90%D1%86%D0%B5%D1%82%D0%B8%D0%BB%D1%81%D0%B0%D0%BB%D1%96%D1%86%D0%B8%D0%BB%D0%BE%D0%B2%D0%B0_%D0%BA%D0%B8%D1%81%D0%BB%D0%BE%D1%82%D0%B0")
http://wordnet.rkbexplorer.com/id/synset-aspirin-noun-1				=hyperlink("http://wordnet.rkbexplorer.com/id/synset-aspirin-noun-1")
http://www.dbpedia.org/resource/Dipyridamole				=hyperlink("http://www.dbpedia.org/resource/Dipyridamole")
http://www4.wiwiss.fu-berlin.de/stitch/resource/chemicals/CID0000002244				=hyperlink("http://www4.wiwiss.fu-berlin.de/stitch/resource/chemicals/CID0000002244")
http://www4.wiwiss.fu-berlin.de/stitch/resource/chemicals/CID0000003108				=hyperlink("http://www4.wiwiss.fu-berlin.de/stitch/resource/chemicals/CID0000003108")
http://yi.dbpedia.org/resource/%D7%90%D7%A1%D7%A4%D7%99%D7%A8%D7%99%D7%9F				=hyperlink("http://yi.dbpedia.org/resource/%D7%90%D7%A1%D7%A4%D7%99%D7%A8%D7%99%D7%9F")
http://zh-yue.dbpedia.org/resource/%E9%98%BF%E5%A3%AB%E5%8C%B9%E9%9D%88				=hyperlink("http://zh-yue.dbpedia.org/resource/%E9%98%BF%E5%A3%AB%E5%8C%B9%E9%9D%88")
http://zh.dbpedia.org/resource/%E5%8F%8C%E5%98%A7%E8%BE%BE%E8%8E%AB				=hyperlink("http://zh.dbpedia.org/resource/%E5%8F%8C%E5%98%A7%E8%BE%BE%E8%8E%AB")
http://zh.dbpedia.org/resource/%E9%98%BF%E5%8F%B8%E5%8C%B9%E6%9E%97				=hyperlink("http://zh.dbpedia.org/resource/%E9%98%BF%E5%8F%B8%E5%8C%B9%E6%9E%97")
